wkt_geom;osm_id;cables;name;voltage;wires;ref;operator;length;;;;
LineString (13.06061200000000078 47.71449340000000916, 13.06028200000000083 47.71453029999999984);112588041;1.0;;110000;0;185/2B;Salzburg AG;25,1;;;;
LineString (13.06061200000000078 47.71449340000000916, 13.06307070000000081 47.71244180000000767, 13.06573999999999991 47.71018370000000886, 13.06837499999999963 47.70796590000000492, 13.07143920000000037 47.70622739999999595, 13.07537020000000005 47.70691469999999867, 13.07869709999999941 47.70750239999999565, 13.08163809999999927 47.70717489999999827, 13.08244200000000035 47.70701269999999994);112588040;2.0;;110000;0;185/1A;Salzburg AG;2080,24;;;;
LineString (13.06061200000000078 47.71449340000000916, 13.06032519999999941 47.71444309999998978);112588039;1.0;;110000;0;185/2A;Salzburg AG;22,23;;;;
LineString (13.23191289999999931 47.9879706999999911, 13.23134059999999934 47.98830869999999038);122454382;1.0;;110000;1;;;56,89;;;;
LineString (13.23176840000000176 47.9879449999999963, 13.23134059999999934 47.98830869999999038);122454381;1.0;;110000;1;;;51,52;;;;
LineString (12.95499799999999979 47.95339500000000754, 12.9552189000000002 47.95349010000001044, 12.95532780000000095 47.95276220000000222, 12.95560449999999975 47.95166110000000259, 12.95587060000000079 47.95027600000000945, 12.9561180000000018 47.94898820000000939, 12.95642430000000012 47.94739330000000166, 12.95670209999999933 47.94594729999999316, 12.95690910000000073 47.94486940000000885, 12.95716939999999973 47.94354300000000535, 12.95744450000000114 47.94213629999999426, 12.9577107999999992 47.94074280000000243, 12.95796359999999936 47.93943800000000266, 12.9581937000000007 47.93817719999999838, 12.95845349999999918 47.93682850000000428, 12.95885780000000054 47.93472319999999343, 12.96020580000000244 47.93355009999999794, 12.96134360000000108 47.93255980000000704, 12.96253580000000127 47.9315221999999963, 12.96379510000000046 47.93042620000000653, 12.96504170000000222 47.9293412000000032, 12.96625380000000227 47.92828619999999518, 12.96742740000000005 47.92726469999998784, 12.96860360000000156 47.92624079999998798, 12.96970030000000129 47.92528629999999623, 12.97091600000000078 47.92422810000000055, 12.97105439999999987 47.92279620000000762, 12.97119359999999944 47.92133270000000067, 12.97134000000000142 47.91982769999998482, 12.97146650000000001 47.9185276999999914, 12.97159109999999949 47.91724640000000335, 12.9717128000000006 47.91598739999999168, 12.97183399999999942 47.91473429999999922, 12.97196950000000015 47.91333239999999449, 12.9720759000000001 47.91223240000000061, 12.97220199999999934 47.91092800000000551, 12.97228340000000024 47.91008649999999136, 12.97241520000000037 47.90872319999999718, 12.97252860000000041 47.90754960000000295, 12.97262930000000125 47.90650840000000699, 12.9745132000000023 47.90615109999999532, 12.97685500000000047 47.9057069999999996, 12.9789039000000006 47.90531839999999875, 12.98042840000000098 47.90502929999999537, 12.98218690000000031 47.90469579999999894, 12.98375790000000052 47.90439789999999931, 12.98557279999999992 47.90405369999999152, 12.98671470000000028 47.90383719999999812, 12.98797800000000002 47.90269519999998238, 12.98840520000000076 47.90116890000000183, 12.98862899999999954 47.90036919999998588, 12.98885989999999957 47.89954430000000229, 12.98910419999999988 47.89867149999999896, 12.98939299999999974 47.89763960000000509, 12.98974499999999921 47.89638179999999323, 12.99015179999999958 47.89492800000000727, 12.99113559999999978 47.89370379999998306, 12.99210249999999967 47.89250049999999703, 12.99299130000000169 47.89139449999999698, 12.99387190000000025 47.89029860000000127, 12.99485810000000008 47.88923399999999475, 12.99567990000000073 47.88834680000000077, 12.99648789999999998 47.88747450000001038, 12.99768669999999737 47.88618020000000541, 12.99868979999999929 47.8850972999999982, 12.99987380000000137 47.88381890000000141, 13.00093110000000074 47.88267739999999151, 13.00189879999999931 47.88163260000000321, 13.00277649999999952 47.88068500000000682, 13.00393039999999978 47.87943899999999076, 13.00464969999999987 47.87793439999999379, 13.00535000000000174 47.87645849999999825);122747722;1.0;Flachgau - Göming;110000;1;180/5B;Salzburg AG;10058,47;;;;
LineString (12.89584520000000012 47.41148680000000581, 12.89288020000000046 47.41116929999999741, 12.89014169999999915 47.41033900000000045, 12.88639960000000073 47.40898369999999318, 12.8826982000000001 47.40760409999999325, 12.87853540000000052 47.40603209999998313, 12.875364900000001 47.4048158000000015, 12.87146509999999999 47.40337809999999763, 12.86842880000000022 47.40207830000000655, 12.86567690000000219 47.40090550000000036, 12.86340890000000137 47.39994389999999669, 12.8612833000000002 47.39904269999999542, 12.8585154000000017 47.39920610000000067, 12.85531280000000187 47.39939119999999662, 12.85275389999999973 47.39850890000000305, 12.8498196999999994 47.39751389999999276, 12.84701940000000064 47.39653360000000504, 12.84392940000000038 47.39546229999999838, 12.8405446000000012 47.39430379999999587, 12.83801260000000077 47.3927096999999975, 12.83555570000000046 47.39111539999998968, 12.83285190000000142 47.38943749999999966, 12.83062579999999997 47.38802119999999718, 12.82822239999999958 47.3864485000000073, 12.82556179999999912 47.3847704999999948, 12.82483210000000007 47.38312140000000028, 12.82389339999999756 47.38078600000000762, 12.82290640000000081 47.37842489999998463, 12.8220104000000017 47.37630339999999052, 12.82043649999999957 47.37401380000000728, 12.81886150000000058 47.3717223999999959, 12.81723189999999946 47.36938570000000226, 12.81739020000000018 47.36732469999999751, 12.81755270000000024 47.36498640000000648, 12.81768669999999943 47.36294799999998872, 12.81785310000000244 47.36062969999998984, 12.81887230000000066 47.35871470000000016, 12.81872750000000138 47.35684319999999303, 12.81855419999999945 47.35466989999999754, 12.81836260000000216 47.35218820000000051, 12.81822850000000003 47.35020709999999866, 12.81804610000000189 47.34779369999998266);108120143;2.0;;110000;0;181/1;Salzburg AG;10465,45;;;;
LineString (13.4981939999999998 47.72253890000000354, 13.49858000000000047 47.72070699999999022, 13.49900719999999943 47.71872130000000567, 13.49946970000000057 47.71654779999999363, 13.4967144999999995 47.71501829999998989, 13.49392369999999985 47.71324109999999763, 13.49275609999999936 47.71129769999999581, 13.49157360000000061 47.70932940000000144, 13.49037140000000079 47.70732819999999208, 13.48916230000000205 47.70531540000000348, 13.48798120000000189 47.70336630000000611, 13.48699900000000085 47.70173179999999036, 13.48601339999999915 47.70009170000000154, 13.48541859999999915 47.69824700000000917, 13.48481270000000087 47.69640509999999978, 13.48420489999999994 47.69455709999999726, 13.48360429999999965 47.69273100000000198, 13.48290110000000119 47.69059289999999152, 13.48184700000000014 47.68952579999999841, 13.48031620000000075 47.68797599999999903, 13.47898280000000071 47.68662609999999802, 13.4779075000000006 47.68553750000000235, 13.47619139999999938 47.68380009999999913, 13.47436390000000017 47.68194969999999699, 13.4725286999999998 47.68009159999999014, 13.47175949999999922 47.67931280000000527, 13.47043110000000077 47.67796760000000234, 13.46911009999999997 47.67663310000000365, 13.46764169999999972 47.67466050000000166, 13.46641419999999911 47.67300269999999784, 13.46519660000000052 47.6713579999999908, 13.46358490000000074 47.66918109999999587, 13.46206570000000191 47.66712899999998854, 13.45879160000000141 47.66540329999998704, 13.45741229999999966 47.66467630000001066, 13.45583670000000076 47.66384579999998294, 13.453851000000002 47.66279910000000797, 13.45196090000000133 47.66180279999999669, 13.44994739999999922 47.66074139999998494, 13.44845300000000066 47.65995369999998843, 13.445608 47.65845399999999898, 13.44366869999999992 47.65743160000000955, 13.44168020000000041 47.65638329999999456, 13.43989230000000212 47.65544079999999383, 13.43780540000000201 47.6543405999999905, 13.43567269999999958 47.65321619999999569, 13.43381699999999945 47.65223789999999582, 13.43148899999999912 47.65101049999999816, 13.43193330000000074 47.64882620000000202, 13.43236489999999961 47.64670489999999603, 13.43278300000000058 47.64464980000001049, 13.43315669999999962 47.64281270000000035, 13.43353800000000042 47.64093800000000556, 13.43393540000000108 47.638984200000003, 13.43424300000000038 47.63747200000000248, 13.43459089999999989 47.63576169999999621, 13.43498630000000027 47.63381720000000286, 13.43408540000000251 47.63235210000000563, 13.4331864999999997 47.63089039999999841, 13.43229509999999927 47.62944069999999641, 13.43115049999999933 47.62757919999999245, 13.43103550000000013 47.6253270999999998, 13.43095540000000199 47.62375810000000342, 13.43089970000000122 47.62266609999998934, 13.43085600000000035 47.6218106999999975, 13.43078580000000244 47.62043489999999224, 13.43067109999999964 47.61818809999999758, 13.4305570000000003 47.61595140000000015, 13.43046679999999959 47.6141847000000098, 13.43105790000000077 47.61218590000000717, 13.43174980000000041 47.60984579999999511, 13.43214230000000065 47.6085184999999953, 13.43271920000000108 47.60656740000001008, 13.43329969999999918 47.60460400000000192, 13.43387079999999933 47.60267230000000183, 13.43433160000000015 47.60111389999999432, 13.43363079999999954 47.5996708000000055, 13.43255169999999943 47.59744870000000105, 13.43183870000000013 47.59598039999999486, 13.43099879999999935 47.59425070000000346, 13.43026249999999955 47.5927343000000036, 13.42939140000000009 47.59094029999998554, 13.42844949999999926 47.58900019999999387, 13.42702980000000146 47.58767659999998756, 13.42644300000000079 47.58712959999999725, 13.42495189999999994 47.58573940000000135, 13.42326160000000002 47.58416340000000133, 13.42209249999999976 47.58307330000000235);107114357;2.0;Pongau - Timelkam;110000;1;162/5D;;17729,38;;;;
LineString (12.59229900000000058 47.27972799999999864, 12.59208349999999932 47.27884779999997988, 12.59215060000000008 47.28065929999999639, 12.59222740000000229 47.282730299999983, 12.59228489999999923 47.28427969999999902, 12.59238799999999792 47.28706090000000017, 12.59248080000000058 47.28956360000000103, 12.59255360000000046 47.29152490000000597, 12.59262620000000155 47.29348269999999133, 12.5927112999999995 47.29577789999999737, 12.59295050000000238 47.29843129999999007, 12.59317959999999914 47.30097339999999662, 12.59341580000000249 47.30359359999999924, 12.59361020000000053 47.30574979999998675, 12.59380820000000156 47.30794609999999523, 12.59400149999999918 47.31009029999999882, 12.59418430000000022 47.31211820000000046, 12.59436909999999976 47.31416799999999512, 12.59454649999999987 47.31613509999999678, 12.59470510000000054 47.31789400000000256, 12.59355870000000266 47.31980860000000888, 12.59253200000000028 47.32152310000000028, 12.59153620000000018 47.32318610000000803, 12.59031880000000037 47.32473209999999852, 12.59124700000000097 47.327677400000006, 12.59037129999999927 47.32934289999999322, 12.58899350000000084 47.33196319999998991, 12.58832380000000128 47.33299779999999402, 12.58737950000000083 47.33445659999999577, 12.58609870000000086 47.33643510000000987, 12.5846108000000001 47.33873349999999647, 12.58321270000000069 47.34089320000000356, 12.5821632000000001 47.34251419999999655, 12.58005770000000112 47.34576619999999991, 12.58394829999999942 47.34854330000000289, 12.58677260000000153 47.35055919999999929, 12.59034789999999937 47.35311109999999957, 12.59205739999999984 47.35636910000000199, 12.59416240000000009 47.36038080000000861, 12.59350300000000011 47.36304769999999564, 12.59251509999999996 47.36704309999999651, 12.59162480000000173 47.37064339999999873, 12.59328240000000143 47.37246720000000266, 12.59281310000000076 47.37313919999999712, 12.59251779999999954 47.37349280000000107);106525524;2.0;"Mittersill - Hinterglemm;Hinterglemm - Bruck";110000;0;181/6A;Salzburg AG;11302,03;;;;
LineString (13.45542099999999941 47.8044947999999934, 13.45592940000000048 47.80219189999998974, 13.45620710000000031 47.80093389999999687, 13.45655080000000048 47.79937740000000446, 13.45715530000000015 47.79768550000000005, 13.45795159999999946 47.79545720000000841, 13.45833469999999998 47.79438500000000545, 13.45879030000000043 47.79310989999999748, 13.45909130000000076 47.79226740000000007, 13.45967540000000007 47.7906327000000033, 13.46267689999999995 47.78981959999998708, 13.46578350000000057 47.78897789999999901, 13.4688800999999998 47.78813899999999393, 13.4704865999999992 47.78751389999998622, 13.47276270000000054 47.78662820000000977, 13.4743435999999992 47.78601310000000524, 13.47683989999999987 47.78504170000000073);107114364;2.0;Pongau - Timelkam;110000;1;162/5D;Energie AG;3006,68;;;;
LineString (13.45542099999999941 47.8044947999999934, 13.45563079999999978 47.80459330000000051);107114362;1.0;;110000;0;162/5D;Energie AG;19,15;;;;
